subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-3bb329,A-1e1b80,7/21/2024,,Pro,50,2450,29400,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f639fb,A-9f2731,10/12/2024,,Pro,27,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-466093,A-883b7d,8/17/2024,,Basic,78,1482,17784,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8bbfcd,A-eb1312,12/2/2024,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ff23a7,A-35083d,8/4/2024,,Pro,48,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-c92099,A-7f4db3,12/8/2024,12/14/2024,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-188518,A-86fc1d,11/8/2024,,Enterprise,26,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4f8c90,A-32fb14,3/18/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-495e57,A-bbc346,8/31/2024,10/26/2024,Pro,20,980,11760,FALSE,TRUE,FALSE,TRUE,annual,TRUE
S-3fbf9e,A-00bed1,4/6/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-15be1c,A-b20d99,9/26/2024,,Pro,27,1323,15876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a18ab0,A-309e54,12/21/2024,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-008cab,A-202b67,5/31/2024,,Pro,11,539,6468,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-09950d,A-5f2961,11/27/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8b24a0,A-309e54,12/29/2024,12/30/2024,Pro,33,1617,19404,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-648618,A-726cfa,9/7/2023,,Pro,21,1029,12348,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-d9659f,A-aa9511,7/4/2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-ddbad0,A-bad8c1,9/16/2023,,Basic,42,798,9576,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1f9da0,A-977ca0,10/15/2023,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-74f146,A-18793f,12/23/2024,,Pro,148,7252,87024,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e0179e,A-69fad4,3/24/2024,,Pro,13,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-8055fa,A-09540c,8/3/2024,11/29/2024,Basic,67,1273,15276,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-c1446e,A-9289f6,11/15/2023,,Enterprise,22,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-27e9ad,A-05f0e5,10/18/2023,,Basic,32,608,7296,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c08805,A-6f8ad2,9/3/2024,10/3/2024,Pro,18,882,10584,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-4012d6,A-f92792,10/31/2024,,Pro,15,735,8820,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-4236fa,A-4437e4,11/17/2023,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a87c2f,A-4ae22a,5/28/2024,10/14/2024,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-3df6ee,A-afa505,5/10/2024,,Enterprise,70,13930,167160,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ca9532,A-309e54,12/14/2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-be42e1,A-9f2731,10/22/2024,,Pro,39,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-7d4d45,A-474ad4,12/20/2023,,Basic,17,323,3876,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3c5dab,A-7da956,8/13/2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-e43d0d,A-de24d5,11/18/2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-f5df4a,A-58b9ff,6/26/2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-9925b9,A-cea1f0,6/1/2024,,Basic,25,475,5700,FALSE,FALSE,TRUE,FALSE,annual,FALSE
S-1ff580,A-6965e1,12/26/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-f40285,A-bb1eaa,7/28/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c59502,A-bf7919,12/7/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-54283b,A-4c56c9,8/27/2024,11/3/2024,Enterprise,49,9751,117012,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-b48787,A-02fac6,10/21/2023,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d859b7,A-66224b,12/30/2024,,Enterprise,92,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-49d73e,A-f44180,6/30/2024,,Enterprise,35,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-dfad0a,A-7d514c,9/8/2024,,Basic,17,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-dec1fb,A-297a2d,8/30/2023,,Enterprise,36,7164,85968,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-90a6c9,A-c37cab,10/18/2024,,Pro,46,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-e339fb,A-c1e51e,10/31/2024,12/18/2024,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-f4a92a,A-ccb686,2/2/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-d1f7ad,A-c222ab,10/31/2024,11/29/2024,Basic,32,608,7296,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-81fc45,A-5a215a,2/5/2024,,Pro,87,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-a25ed2,A-65aeb5,8/19/2024,9/25/2024,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-51b3ed,A-702032,10/28/2024,,Basic,28,532,6384,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-d604ec,A-67be94,8/29/2023,,Basic,26,494,5928,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-864b0c,A-f25509,7/14/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-4c4852,A-71615e,11/6/2024,,Basic,73,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-7576bd,A-354f12,10/18/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-b41269,A-e5d6ab,3/23/2024,,Enterprise,15,2985,35820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-786a36,A-5ed98d,7/18/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-264c8a,A-34d880,6/26/2024,,Enterprise,7,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-196e49,A-0b0d6d,12/30/2024,,Basic,12,228,2736,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cda242,A-71615e,10/10/2024,,Pro,22,1078,12936,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c3d6a2,A-7f29a7,12/3/2024,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-43c737,A-65aeb5,9/1/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-021ca9,A-9affe6,10/1/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-576aec,A-7e0a10,12/7/2023,,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-6485d5,A-ac9111,6/16/2024,,Enterprise,21,4179,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-de7a48,A-ccc747,10/15/2024,12/30/2024,Pro,23,1127,13524,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-7d5bf1,A-92a3af,9/19/2024,,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-83ee75,A-439b2f,12/27/2024,,Pro,26,1274,15288,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-5ddeef,A-712f1c,1/28/2024,,Pro,58,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-25270a,A-de24d5,12/15/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7e09c4,A-118f1c,12/21/2024,12/31/2024,Basic,32,608,7296,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-9efd1b,A-6a4e2d,4/6/2024,,Basic,20,380,4560,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-b8a3b6,A-e7beab,7/24/2024,,Pro,57,2793,33516,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1db3e6,A-c608c8,8/28/2024,,Basic,5,95,1140,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-17c51e,A-462d45,11/25/2024,12/12/2024,Pro,61,2989,35868,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-b9fe85,A-2d1036,7/3/2024,,Enterprise,69,13731,164772,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-c62428,A-1f0636,11/17/2024,,Enterprise,105,20895,250740,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-6eeae1,A-c70870,12/29/2024,,Pro,94,4606,55272,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-79ef9b,A-4e960a,4/2/2024,,Enterprise,23,4577,54924,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0455a5,A-993085,10/22/2024,11/10/2024,Enterprise,42,8358,100296,FALSE,TRUE,FALSE,TRUE,monthly,FALSE
S-ae093b,A-d27f50,11/29/2024,,Enterprise,44,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-72e73f,A-dbc825,1/26/2024,,Enterprise,19,3781,45372,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-8c118d,A-b179bf,10/27/2024,,Pro,43,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-ab7a04,A-098560,9/5/2024,,Basic,7,133,1596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-761518,A-00cac8,9/5/2024,,Pro,8,392,4704,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f49f24,A-ccc747,7/14/2024,,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-22083e,A-6e7827,12/19/2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c14eeb,A-fce879,9/28/2024,,Basic,33,627,7524,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-804965,A-157070,3/31/2024,,Enterprise,35,6965,83580,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-19abcf,A-940b8b,9/10/2024,,Pro,17,833,9996,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-004d19,A-bece89,3/3/2024,,Enterprise,26,5174,62088,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-11939f,A-40906c,10/14/2024,,Basic,92,1748,20976,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6cea1b,A-158f4e,11/18/2024,,Pro,61,2989,35868,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-74be40,A-a8d89d,4/12/2024,,Enterprise,13,2587,31044,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-8f9410,A-098560,7/19/2024,,Enterprise,3,597,7164,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-395a98,A-c7e58b,7/29/2024,,Basic,16,304,3648,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-151b22,A-533452,12/18/2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6b0789,A-34d880,7/4/2024,,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f94b9b,A-82861f,10/16/2024,11/8/2024,Pro,41,2009,24108,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-0e068c,A-40de06,9/13/2024,,Basic,60,1140,13680,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-212fc4,A-c608c8,10/15/2023,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-eec056,A-c222ab,10/7/2024,,Basic,32,608,7296,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-28e360,A-ad64c6,11/20/2024,,Enterprise,28,5572,66864,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-52119f,A-02fac6,11/20/2023,,Enterprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-008f3c,A-e98302,12/23/2024,12/28/2024,Pro,58,2842,34104,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-82c91a,A-462d45,12/10/2024,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fcab86,A-9f0b68,8/4/2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-92b77f,A-7dacce,11/27/2024,,Pro,12,588,7056,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-099dbc,A-812c5b,7/21/2024,,Pro,55,2695,32340,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-da7f1f,A-1f0ac7,12/4/2023,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-62641a,A-4c56c9,11/29/2024,12/3/2024,Enterprise,18,3582,42984,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-2c3b6d,A-a2485e,12/5/2024,,Enterprise,17,3383,40596,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-3e0c24,A-271f46,3/29/2023,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-9d7fa9,A-a865bd,1/17/2024,,Pro,38,1862,22344,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9f13f8,A-f3ff05,10/7/2024,,Basic,2,38,456,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0359cf,A-afa505,2/10/2024,,Pro,70,0,0,TRUE,FALSE,FALSE,FALSE,annual,FALSE
S-f29976,A-977ca0,6/10/2023,,Pro,6,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-23281c,A-69fad4,7/24/2023,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b4536d,A-7a0d69,11/20/2024,,Basic,20,380,4560,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e5a001,A-922109,10/20/2024,,Basic,9,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-d56a2c,A-751bd4,10/29/2024,,Pro,35,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-5ab139,A-30b4ca,5/24/2024,,Enterprise,86,17114,205368,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1e5fd7,A-ac9111,10/18/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1c7a41,A-4f18f0,12/20/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b7feb8,A-075038,5/8/2024,,Basic,37,703,8436,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-b89456,A-13466a,9/1/2024,12/31/2024,Enterprise,4,796,9552,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-e93577,A-bb2f49,11/14/2024,,Pro,85,4165,49980,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-69a2d8,A-dcc2f0,12/3/2023,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-00fb6e,A-c16101,10/22/2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-26bc22,A-59f724,7/23/2024,,Enterprise,3,597,7164,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-77ba64,A-bd4513,11/16/2024,,Basic,66,1254,15048,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-6f04a4,A-417d2f,9/14/2024,,Pro,4,196,2352,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-0268ba,A-9f0b68,7/20/2024,,Enterprise,33,6567,78804,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0abd10,A-016043,11/23/2024,12/21/2024,Enterprise,24,4776,57312,FALSE,TRUE,FALSE,TRUE,annual,TRUE
S-dab0d8,A-439b2f,5/16/2024,,Basic,6,114,1368,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-046595,A-ed510f,12/28/2023,,Enterprise,42,8358,100296,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-5aaf6f,A-6965e1,12/12/2024,,Enterprise,13,2587,31044,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a10469,A-5247b3,10/14/2024,,Pro,16,784,9408,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-cbf8e8,A-d4e0d4,11/23/2024,,Basic,117,2223,26676,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a0e1dc,A-712426,12/19/2024,,Basic,119,2261,27132,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-127d0b,A-1e50e0,5/4/2024,,Pro,19,931,11172,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2fed82,A-5b4ebb,7/11/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-2f07f6,A-9208f0,3/20/2024,,Pro,49,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-448b6d,A-8adedc,6/8/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-c61dc9,A-f92792,12/15/2024,,Basic,19,361,4332,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-a7ad50,A-82d8a6,12/18/2024,,Basic,18,342,4104,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-b037c5,A-0a282f,10/7/2024,,Pro,20,980,11760,FALSE,FALSE,TRUE,FALSE,annual,TRUE
S-bdd2e4,A-ce66f8,5/16/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-8d89a8,A-5f2961,12/3/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-00bb84,A-4f18f0,7/7/2024,,Pro,24,1176,14112,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c5bec0,A-1986ca,9/21/2024,,Enterprise,20,3980,47760,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e6029e,A-9174e0,12/19/2024,,Enterprise,37,7363,88356,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f8008a,A-eb2fdc,7/7/2024,,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-db89df,A-1f0636,5/29/2024,,Enterprise,105,20895,250740,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-700036,A-02cd81,3/31/2024,,Basic,44,836,10032,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-7925f0,A-87aa7b,9/24/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1877a6,A-d77f4c,3/31/2024,,Pro,6,294,3528,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-6b6cd7,A-d792a6,4/4/2023,,Enterprise,6,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-3ed1f5,A-7920cc,2/19/2024,,Enterprise,39,7761,93132,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-cf59a0,A-c16cf7,11/2/2024,,Basic,18,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-78e1c6,A-7e0a10,2/28/2024,,Enterprise,46,9154,109848,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-ce5636,A-4c56c9,11/14/2024,,Basic,30,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-0c9600,A-2b9d3e,9/6/2023,,Basic,11,209,2508,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0a6b6b,A-d42431,6/11/2024,,Basic,22,418,5016,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-054897,A-de58ca,1/6/2024,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-b81c82,A-9289f6,12/17/2024,,Pro,25,1225,14700,FALSE,TRUE,FALSE,FALSE,annual,FALSE
S-c9eecb,A-6c093d,10/10/2024,,Basic,9,171,2052,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-2c53ad,A-c222ab,9/19/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-9eb2c5,A-bb3bd4,9/16/2024,,Basic,23,437,5244,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-d0c339,A-31ab9a,8/29/2024,,Pro,19,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-6f43f7,A-e36807,7/22/2024,,Enterprise,14,2786,33432,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d43ad9,A-8bde0c,12/14/2024,,Pro,13,637,7644,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-b04174,A-5b4ebb,10/15/2024,,Basic,21,399,4788,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-62aa3c,A-5b1bcd,11/27/2023,,Enterprise,73,14527,174324,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-d88b25,A-474ad4,12/29/2024,,Enterprise,24,4776,57312,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-14a685,A-692f18,7/29/2024,,Enterprise,7,1393,16716,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-4977c8,A-3be56b,11/22/2023,2/23/2024,Enterprise,3,0,0,TRUE,FALSE,FALSE,TRUE,annual,FALSE
S-2e1ceb,A-ccb686,3/23/2024,,Enterprise,12,0,0,TRUE,TRUE,FALSE,FALSE,annual,FALSE
S-59f0a6,A-104f1a,9/2/2024,11/28/2024,Pro,123,6027,72324,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-66106d,A-186a44,11/2/2024,,Enterprise,20,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-510e07,A-b7ef83,10/20/2024,,Enterprise,2,398,4776,FALSE,TRUE,FALSE,FALSE,monthly,TRUE
S-b7d99d,A-9f0b68,11/28/2024,,Basic,14,266,3192,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-debbee,A-3a7284,11/28/2024,12/11/2024,Basic,73,1387,16644,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-c348d2,A-4a267b,6/17/2024,,Basic,25,475,5700,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d0259a,A-4e0e85,2/22/2024,,Enterprise,6,1194,14328,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-5f1d80,A-600734,4/17/2024,,Basic,29,551,6612,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-f132ab,A-e2cd1b,4/29/2024,,Pro,15,735,8820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d1fb2e,A-3f9cc0,8/4/2024,,Enterprise,30,5970,71640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-26da35,A-d27f50,12/9/2024,,Pro,44,2156,25872,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-c92850,A-05d3b3,9/30/2023,,Pro,22,1078,12936,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-64ddbc,A-c16cf7,12/18/2024,,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-ef3aa2,A-5a92e7,9/19/2024,,Pro,9,441,5292,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-0e43ad,A-cc8c8f,6/21/2024,,Enterprise,28,5572,66864,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-54df4c,A-9f9299,11/18/2024,,Pro,28,1372,16464,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-d8165b,A-89ee83,10/18/2024,,Basic,38,722,8664,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-67b7bf,A-dcc2f0,10/13/2024,,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-e6ad38,A-b07b56,11/19/2024,,Pro,25,1225,14700,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-55a520,A-726cfa,8/26/2023,,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-83a9a4,A-09316c,11/26/2024,,Pro,70,3430,41160,FALSE,TRUE,FALSE,FALSE,annual,TRUE
S-efeb9b,A-1f0636,2/27/2024,,Basic,105,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE
S-240a09,A-5c9849,12/30/2024,,Pro,19,931,11172,FALSE,TRUE,FALSE,FALSE,monthly,FALSE
S-f52fd6,A-f1f639,9/19/2024,,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-1a2fbc,A-526d93,6/29/2024,,Basic,45,855,10260,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-8738af,A-84ebe4,3/19/2024,,Pro,34,1666,19992,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-af1def,A-443b7c,9/30/2024,,Basic,36,684,8208,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-7889d9,A-bcbe98,8/9/2024,,Pro,46,2254,27048,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-a72188,A-ced9aa,12/31/2024,,Pro,3,147,1764,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-0ffab0,A-e60f9d,10/18/2024,,Enterprise,58,11542,138504,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5f4afc,A-09316c,11/15/2024,,Pro,70,3430,41160,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-3f18be,A-e2cd1b,12/26/2024,,Enterprise,16,3184,38208,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-e133a5,A-4a4c2d,7/3/2023,1/25/2024,Basic,54,1026,12312,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-15662a,A-019782,2/22/2024,,Basic,11,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE
S-84dd93,A-acb7f7,2/16/2024,,Enterprise,32,6368,76416,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-bafe35,A-1b707d,10/27/2024,,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-f1778c,A-1d5444,4/10/2024,,Basic,24,456,5472,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-85b7d7,A-d40bf7,12/27/2024,,Basic,59,0,0,TRUE,FALSE,FALSE,FALSE,monthly,FALSE
S-df147d,A-940b8b,9/13/2024,,Enterprise,10,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-4ff3ae,A-eb7c38,7/29/2024,,Basic,5,95,1140,FALSE,TRUE,FALSE,FALSE,annual,TRUE
